ACTION,TOPIC,CAMERA_OF_CONVERSATION,MEM_DEP,MEM_DEP_TOPIC,UTTERANCE_ID,UTTERANCE
S_INTRODUCES_FEATURE,autofocus_points,SONY,,,2182,It's got 179 autofocus point so you can pinpoint anything almost anywhere in your picture and follow it around and keep it in focus quite well its very responsive
S_INTRODUCES_FEATURE,color,SONY,,,-1,"It comes in white, silver, or black"
S_INTRODUCES_FEATURE,color,SONY,,,-1,"the sony comes in black, silver, or white"
S_INTRODUCES_FEATURE,ease_of_use,SONY,APPEND,PURPOSE:everyday_photos,-1,"With the preset modes this one is every easy to use, suitable for casual everyday photos"
S_INTRODUCES_FEATURE,ease_of_use,SONY,APPEND,PURPOSE:family_and_friends,-1,"This one is very easy to use, so you don't have to think too much while you're hanging out with family and friends"
S_INTRODUCES_FEATURE,ease_of_use,SONY,APPEND,PURPOSE:novice,-1,"This one has preset modes, making it very easy to use, even for a novice"
S_INTRODUCES_FEATURE,ease_of_use,SONY,APPEND,PURPOSE:travel,-1,"This one is very easy to use, which makes it perfect for quick snaps while traveling"
S_INTRODUCES_FEATURE,ease_of_use,SONY,,,-1,"If you just want to use the preset modes, it can be very easy to use"
S_INTRODUCES_FEATURE,ease_of_use,SONY,,,-1,If you use the preset modes the sony can be very easy to use
S_INTRODUCES_FEATURE,effects,SONY,APPEND,PURPOSE:everyday_photos,-1,"This one has 13 artistic effects, like toy camera and soft focus, which will let you spice up your everyday photos"
S_INTRODUCES_FEATURE,effects,SONY,APPEND,PURPOSE:family_and_friends,-1,"This one has 13 artistic effects, like toy camera and soft focus, useful for casual photos of family and friends"
S_INTRODUCES_FEATURE,effects,SONY,APPEND,PURPOSE:novice,-1,"This one has 13 artistic effects, such as top camera and soft focus, which will makes it easy for the novice to get nice shots"
S_INTRODUCES_FEATURE,effects,SONY,APPEND,PURPOSE:pets,-1,"This one has 13 artistic effects, which will allow you to beautify your pets"
S_INTRODUCES_FEATURE,effects,SONY,APPEND,PURPOSE:travel,-1,This one has 9 preset modes. Useful for quick snaps while traveling
S_INTRODUCES_FEATURE,effects,SONY,,,-1,"It has 13 artistic effects, such as toy camera and soft focus"
S_INTRODUCES_FEATURE,effects,SONY,,,-1,"It has 13 artistic effects, such as toy camera and soft focus"
S_INTRODUCES_FEATURE,effects,SONY,,,-1,"The sony has 13 artistic effects, such as toy camera and soft focus"
S_INTRODUCES_FEATURE,exposure,SONY,APPEND,PURPOSE:art_school,-1,"With this camera you can set the exposure up to 30 seconds, which is good different artistic lighting conditions"
S_INTRODUCES_FEATURE,exposure,SONY,APPEND,PURPOSE:expert,-1,"You can set the exposure on this one up to 30 seconds, which is enough for most professional photographers"
S_INTRODUCES_FEATURE,exposure,SONY,APPEND,PURPOSE:night,-1,"The exposure on this one goes up to 30 seconds, which allows you to take pictures even in the late evening"
S_INTRODUCES_FEATURE,exposure,SONY,,,-1,The sony can take pics with exposures up to 30 seconds
S_INTRODUCES_FEATURE,exposure,SONY,,,-1,You can leave the shutter open for up to 30 seconds
S_INTRODUCES_FEATURE,high_performance,SONY,APPEND,PURPOSE:art_school,-1,"This one performs almost as well as the more expensive professional model, perfect for the struggling artist"
S_INTRODUCES_FEATURE,high_performance,SONY,APPEND,PURPOSE:expert,-1,This one performs almost as well as the more expensive professional model and is very popular among expert photographers
S_INTRODUCES_FEATURE,high_performance,SONY,APPEND,PURPOSE:night,-1,This one has long exposure and high ISO so it will have good performance event at night
S_INTRODUCES_FEATURE,high_performance,SONY,APPEND,PURPOSE:outdoor,-1,"This one has very good performance, even outdoors"
S_INTRODUCES_FEATURE,high_performance,SONY,,,-1,It performs almost as well as the top end professional camera
S_INTRODUCES_FEATURE,high_performance,SONY,,,-1,the sony performs almost as well as the top end camera
S_INTRODUCES_FEATURE,high_performance,SONY,,,-1,the sony performs almost as well as the top end camera
S_INTRODUCES_FEATURE,image_quality,SONY,APPEND,PURPOSE:art_school,1777,"The picture quality is fantastic and you have a lot of control over manual settings, so if you are learning photography, you're learning the ideas,  you can put the ideas into practice here before you make the decision on what camera you want next"
S_INTRODUCES_FEATURE,image_quality,SONY,APPEND,PURPOSE:art_school,1777,"The picture quality is fantastic and you have a lot of control over manual settings, so if you are learning photography, you're learning the ideas,  you can put the ideas into practice here before you make the decision on what camera you want next"
S_INTRODUCES_FEATURE,image_quality,SONY,APPEND,PURPOSE:everyday_photos,-1,This one can take excellent photos of everyday situations
S_INTRODUCES_FEATURE,image_quality,SONY,APPEND,PURPOSE:family_and_friends,259,and it takes family pictures very easily and they look beautiful
S_INTRODUCES_FEATURE,image_quality,SONY,APPEND,PURPOSE:family_and_friends,259,and it takes family pictures very easily and they look beautiful
S_INTRODUCES_FEATURE,image_quality,SONY,APPEND,PURPOSE:family_and_friends,449,family pictures portraits scenery
S_INTRODUCES_FEATURE,image_quality,SONY,APPEND,PURPOSE:family_and_friends,449,family pictures portraits scenery
S_INTRODUCES_FEATURE,image_quality,SONY,APPEND,PURPOSE:family_and_friends,-1,This one will be able to take excellent photoos of your friends or family
S_INTRODUCES_FEATURE,image_quality,SONY,APPEND,PURPOSE:night,-1,This one will take excellent photos even at night
S_INTRODUCES_FEATURE,image_quality,SONY,APPEND,PURPOSE:outdoor,2441,takes beautiful pictures outside so if you got a bit of a trip as well you can get some nice landscapes
S_INTRODUCES_FEATURE,image_quality,SONY,APPEND,PURPOSE:outdoor,2441,takes beautiful pictures outside so if you got a bit of a trip as well you can get some nice landscapes
S_INTRODUCES_FEATURE,image_quality,SONY,APPEND,PURPOSE:pets,-1,This camera will enable you to take very high quality images of your pets
S_INTRODUCES_FEATURE,image_quality,SONY,APPEND,PURPOSE:travel,2100,"this camera can be used professionally for travel shots, it's designed for taking pictures almost as good as a high end camera, but you can see there are a lot of compromise to keep the weight down when you have to travel"
S_INTRODUCES_FEATURE,image_quality,SONY,APPEND,PURPOSE:travel,2100,"this camera can be used professionally for travel shots, it's designed for taking pictures almost as good as a high end camera, but you can see there are a lot of compromise to keep the weight down when you have to travel"
S_INTRODUCES_FEATURE,image_quality,SONY,COMPARE,CANON,1776,"but if your friends just starting out, for a quarter the price we have a camera that will take pictures almost as good, feel it how light it is it's only 470 grams"
S_INTRODUCES_FEATURE,image_quality,SONY,COMPARE,CANON,1776,"but if your friends just starting out, for a quarter the price we have a camera that will take pictures almost as good, feel it how light it is it's only 470 grams"
S_INTRODUCES_FEATURE,image_quality,SONY,COMPARE,CANON,1846,"It has a good standard three-quarter sensor, don't worry about the three-quarter that's just what it means is fantastic quality pictures at a good affordable price"
S_INTRODUCES_FEATURE,image_quality,SONY,COMPARE,CANON,1846,"It has a good standard three-quarter sensor, don't worry about the three-quarter that's just what it means is fantastic quality pictures at a good affordable price"
S_INTRODUCES_FEATURE,image_quality,SONY,COMPARE,CANON,824,"so you can see the Sony at a quarter of the price takes pictures that are almost as good, it's a good compromise"
S_INTRODUCES_FEATURE,image_quality,SONY,COMPARE,CANON,824,"so you can see the Sony at a quarter of the price takes pictures that are almost as good, it's a good compromise"
S_INTRODUCES_FEATURE,image_quality,SONY,COMPARE,CANON,2057,so you want good quality pictures at an affordable price
S_INTRODUCES_FEATURE,image_quality,SONY,COMPARE,CANON,2057,so you want good quality pictures at an affordable price
S_INTRODUCES_FEATURE,image_quality,SONY,COMPARE,CANON,523,the full camera is one-quarter the price of the other cameras body
S_INTRODUCES_FEATURE,image_quality,SONY,COMPARE,CANON,523,the full camera is one-quarter the price of the other cameras body
S_INTRODUCES_FEATURE,image_quality,SONY,COMPARE,CANON,424,the quality from this camera is on a par with the other camera over there but it's quarter the price and you don't have to buy lenses in addition everything's included in the body you can take up to 30 seconds shutter speed photos
S_INTRODUCES_FEATURE,image_quality,SONY,COMPARE,CANON,424,the quality from this camera is on a par with the other camera over there but it's quarter the price and you don't have to buy lenses in addition everything's included in the body you can take up to 30 seconds shutter speed photos
S_INTRODUCES_FEATURE,image_quality,SONY,COMPARE,CANON,534,this camera can take pictures in general that match the other camera for quality but it's a quarter the price for the full camera compared to the other camera without a lens
S_INTRODUCES_FEATURE,image_quality,SONY,COMPARE,CANON,534,this camera can take pictures in general that match the other camera for quality but it's a quarter the price for the full camera compared to the other camera without a lens
S_INTRODUCES_FEATURE,image_quality,SONY,COMPARE,CANON,1798,"this camera is designed to take pictures almost as good as that camera at one quarter of the price, pick it up and take a few pictures if you like"
S_INTRODUCES_FEATURE,image_quality,SONY,COMPARE,CANON,1798,"this camera is designed to take pictures almost as good as that camera at one quarter of the price, pick it up and take a few pictures if you like"
S_INTRODUCES_FEATURE,image_quality,SONY,COMPARE,CANON,127,this camera is one quarter the price of the other camera but the photographs are just as good
S_INTRODUCES_FEATURE,image_quality,SONY,COMPARE,CANON,127,this camera is one quarter the price of the other camera but the photographs are just as good
S_INTRODUCES_FEATURE,image_quality,SONY,,,-1,It takes excellent photos
S_INTRODUCES_FEATURE,image_quality,SONY,,,2473,"The pictures out of this camera are almost as good as the top end camera, but please pick it up see how light it is, it weighs just around 500 grams and that's with reasonably good lens on as you can see, you have full manual settings so that if you want to set slow shutter speed and pan with the movement to create the effect of the movement you can do that with this camera, that kind of manual control which is very easy"
S_INTRODUCES_FEATURE,image_quality,SONY,,,2473,"The pictures out of this camera are almost as good as the top end camera, but please pick it up see how light it is, it weighs just around 500 grams and that's with reasonably good lens on as you can see, you have full manual settings so that if you want to set slow shutter speed and pan with the movement to create the effect of the movement you can do that with this camera, that kind of manual control which is very easy"
S_INTRODUCES_FEATURE,image_quality,SONY,,,1928,"The sony a6000 will give you very good picture, the qualities almost as good as the top end fashion camera, but it's only $550, and feel the weight it's 470 grams, for camera with this picture quality it's incredibly light, you can put that he would probably settle down to one or two lenses he likes best, the standard zoom that comes with this camera would probably suit him quite well"
S_INTRODUCES_FEATURE,image_quality,SONY,,,1928,"The sony a6000 will give you very good picture, the qualities almost as good as the top end fashion camera, but it's only $550, and feel the weight it's 470 grams, for camera with this picture quality it's incredibly light, you can put that he would probably settle down to one or two lenses he likes best, the standard zoom that comes with this camera would probably suit him quite well"
S_INTRODUCES_FEATURE,image_quality,SONY,,,874,this one he's excellent it takes pictures that are as good as a top-end professional model but it's a quarter of the price
